iter,elapsed_s,best_obj,curr_obj,alpha,selected_orders,gap_abs,gap_pct
571,1.141,26489,25251,0.1,88,690,2.539
572,1.143,26489,25038,0.05,87,690,2.539
573,1.15,26489,25941,0.05,87,690,2.539
574,1.153,26489,25959,0.5,87,690,2.539
575,1.155,26489,25030,0.2,88,690,2.539
576,1.157,26489,24726,0.05,87,690,2.539
577,1.163,26489,25063,0.2,87,690,2.539
578,1.182,26489,25391,0.2,88,690,2.539
579,1.201,26489,24728,0.1,88,690,2.539
580,1.224,26489,25021,0.35,88,690,2.539
581,1.242,26489,25853,0.5,87,690,2.539
582,1.257,26489,24949,0.2,88,690,2.539
583,1.274,26489,24817,0.05,88,690,2.539
584,1.291,26489,24758,0.05,88,690,2.539
585,1.305,26489,24979,0.35,87,690,2.539
586,1.329,26489,26040,0.35,88,690,2.539
587,1.364,26489,26170,0.5,87,690,2.539
588,1.389,26489,25191,0.35,88,690,2.539
589,1.398,26489,25323,0.35,88,690,2.539
590,1.406,26489,25482,0.35,88,690,2.539
591,1.408,26489,24991,0.05,88,690,2.539
592,1.412,26489,25158,0.5,87,690,2.539
593,1.416,26635,26635,0.05,88,544,2.002
594,1.418,26635,25149,0.1,88,544,2.002
595,1.42,26635,25067,0.35,88,544,2.002
596,1.423,26635,25148,0.1,88,544,2.002
597,1.425,26635,24469,0.2,88,544,2.002
598,1.433,26635,25332,0.1,87,544,2.002
599,1.437,26635,25731,0.5,88,544,2.002
600,1.437,26635,25361,0.5,87,544,2.002
601,1.441,26635,25119,0.35,88,544,2.002
602,1.441,26635,25063,0.5,88,544,2.002
603,1.443,26635,24323,0.35,87,544,2.002
604,1.446,26635,25158,0.35,88,544,2.002
605,1.45,26635,25117,0.35,88,544,2.002
606,1.453,26635,25786,0.5,87,544,2.002
607,1.453,26635,25021,0.35,88,544,2.002
608,1.455,26635,24523,0.1,87,544,2.002
609,1.458,26635,25193,0.1,88,544,2.002
610,1.461,26635,24982,0.2,88,544,2.002
611,1.464,26635,24926,0.1,88,544,2.002
612,1.466,26635,25501,0.35,87,544,2.002
613,1.47,26635,25062,0.5,87,544,2.002
614,1.473,26635,25173,0.2,88,544,2.002
615,1.477,26635,26254,0.5,88,544,2.002
616,1.482,26635,25457,0.5,87,544,2.002
617,1.484,26635,24897,0.1,87,544,2.002
618,1.488,26635,25663,0.5,88,544,2.002
619,1.492,26635,25770,0.35,87,544,2.002
620,1.494,26635,25850,0.05,88,544,2.002
621,1.496,26635,25662,0.5,88,544,2.002
622,1.496,26635,25345,0.5,87,544,2.002
623,1.508,26635,25305,0.5,87,544,2.002
624,1.51,26635,25021,0.1,88,544,2.002
625,1.513,26635,24991,0.2,88,544,2.002
626,1.515,26635,24867,0.2,88,544,2.002
627,1.519,26635,25611,0.5,88,544,2.002
628,1.519,26635,24451,0.1,88,544,2.002
629,1.524,26635,25349,0.35,87,544,2.002
630,1.524,26635,25450,0.2,88,544,2.002
631,1.53,26635,24279,0.1,87,544,2.002
632,1.534,26635,25025,0.05,86,544,2.002
633,1.536,26635,25557,0.05,88,544,2.002
634,1.538,26635,25188,0.05,88,544,2.002
635,1.541,26635,24426,0.35,88,544,2.002
636,1.543,26635,24366,0.1,88,544,2.002
637,1.546,26635,25407,0.2,88,544,2.002
638,1.548,26635,25257,0.1,88,544,2.002
639,1.55,26635,24883,0.2,88,544,2.002
640,1.554,26635,25284,0.2,88,544,2.002
641,1.556,26635,24732,0.35,87,544,2.002
642,1.559,26635,26068,0.5,88,544,2.002
643,1.562,26635,24938,0.35,87,544,2.002
644,1.565,26635,24643,0.1,87,544,2.002
645,1.566,26635,25613,0.05,88,544,2.002
646,1.568,26635,24539,0.1,87,544,2.002
647,1.57,26635,25072,0.1,88,544,2.002
648,1.574,26635,25085,0.5,88,544,2.002
649,1.576,26635,25088,0.5,87,544,2.002
650,1.584,26635,25447,0.2,88,544,2.002
651,1.586,26635,24627,0.5,88,544,2.002
652,1.586,26635,25231,0.05,87,544,2.002
653,1.591,26635,25780,0.5,87,544,2.002
654,1.591,26635,25337,0.05,88,544,2.002
655,1.595,26635,24792,0.5,87,544,2.002
656,1.598,26635,25057,0.05,88,544,2.002
657,1.6,26635,25267,0.2,88,544,2.002
658,1.6,26635,24723,0.1,88,544,2.002
659,1.6,26635,24877,0.05,88,544,2.002
660,1.6,26635,25359,0.5,88,544,2.002
661,1.6,26635,24824,0.2,87,544,2.002
662,1.6,26635,25097,0.05,88,544,2.002
663,1.613,26635,25588,0.35,88,544,2.002
664,1.616,26635,25847,0.35,87,544,2.002
665,1.616,26635,25234,0.5,87,544,2.002
666,1.616,26635,25819,0.5,87,544,2.002
667,1.616,26635,25302,0.1,88,544,2.002
668,1.616,26635,25114,0.05,88,544,2.002
669,1.616,26635,24550,0.5,87,544,2.002
670,1.616,26635,24958,0.35,87,544,2.002
671,1.616,26635,25470,0.1,87,544,2.002
672,1.628,26635,25321,0.05,88,544,2.002
673,1.629,26635,25340,0.5,88,544,2.002
674,1.631,26635,24899,0.05,88,544,2.002
675,1.631,26635,25266,0.2,88,544,2.002
676,1.631,26635,25663,0.05,88,544,2.002
677,1.631,26635,24555,0.5,88,544,2.002
678,1.641,26635,24843,0.05,88,544,2.002
679,1.641,26635,25124,0.05,87,544,2.002
680,1.641,26635,24612,0.5,87,544,2.002
681,1.645,26635,25212,0.35,88,544,2.002
682,1.646,26635,26076,0.2,88,544,2.002
683,1.648,26635,25298,0.35,88,544,2.002
684,1.649,26635,25569,0.35,88,544,2.002
685,1.649,26635,24779,0.1,87,544,2.002
686,1.649,26635,24893,0.2,87,544,2.002
687,1.649,26635,24628,0.2,87,544,2.002
688,1.649,26635,24433,0.05,88,544,2.002
689,1.649,26635,25644,0.35,87,544,2.002
690,1.649,26635,25222,0.2,88,544,2.002
691,1.649,26635,24997,0.05,88,544,2.002
692,1.649,26635,26544,0.5,88,544,2.002
693,1.661,26635,25067,0.35,87,544,2.002
694,1.663,26635,25748,0.2,88,544,2.002
695,1.663,26635,25369,0.35,87,544,2.002
696,1.663,26635,25062,0.1,88,544,2.002
697,1.663,26635,25479,0.2,87,544,2.002
698,1.663,26635,24626,0.05,87,544,2.002
699,1.663,26635,25679,0.35,87,544,2.002
700,1.663,26635,25712,0.5,87,544,2.002
701,1.676,26635,25920,0.35,88,544,2.002
702,1.679,26635,25113,0.05,88,544,2.002
703,1.681,26635,25966,0.1,88,544,2.002
704,1.681,26635,24433,0.05,88,544,2.002
705,1.681,26635,24510,0.05,88,544,2.002
706,1.681,26635,25241,0.35,88,544,2.002
707,1.681,26635,25052,0.2,87,544,2.002
708,1.681,26635,25270,0.35,88,544,2.002
709,1.681,26635,24893,0.05,88,544,2.002
710,1.681,26635,25696,0.5,88,544,2.002
711,1.681,26635,25167,0.1,88,544,2.002
712,1.681,26635,24938,0.2,88,544,2.002
713,1.681,26635,25155,0.5,88,544,2.002
714,1.681,26635,25007,0.5,87,544,2.002
715,1.696,26635,25354,0.5,88,544,2.002
716,1.698,26635,24652,0.5,88,544,2.002
717,1.698,26635,24999,0.5,88,544,2.002
718,1.698,26635,26137,0.05,88,544,2.002
719,1.698,26635,25119,0.2,87,544,2.002
720,1.707,26635,25125,0.1,88,544,2.002
721,1.708,26635,24639,0.05,88,544,2.002
722,1.711,26635,25087,0.5,87,544,2.002
723,1.713,26635,25101,0.05,88,544,2.002
724,1.715,26635,25995,0.35,88,544,2.002
725,1.715,26635,25057,0.35,88,544,2.002
726,1.715,26635,25297,0.2,88,544,2.002
727,1.715,26635,24531,0.2,88,544,2.002
728,1.715,26635,24746,0.5,87,544,2.002
729,1.715,26635,24948,0.35,87,544,2.002
730,1.715,26635,25519,0.05,88,544,2.002
731,1.715,26635,25547,0.35,88,544,2.002
732,1.715,26635,25038,0.5,88,544,2.002
733,1.73,26635,25146,0.35,87,544,2.002
734,1.732,26635,25035,0.05,88,544,2.002
735,1.732,26635,24957,0.05,87,544,2.002
736,1.732,26635,24727,0.5,86,544,2.002
737,1.732,26635,25774,0.5,86,544,2.002
738,1.732,26635,25250,0.1,87,544,2.002
739,1.732,26635,25300,0.1,88,544,2.002
740,1.732,26635,25688,0.1,88,544,2.002
741,1.741,26635,25134,0.5,88,544,2.002
742,1.741,26635,25114,0.1,86,544,2.002
743,1.741,26635,25026,0.35,88,544,2.002
744,1.741,26635,25666,0.1,87,544,2.002
745,1.747,26635,25871,0.1,88,544,2.002
746,1.749,26635,25235,0.5,87,544,2.002
747,1.749,26635,25551,0.1,88,544,2.002
748,1.749,26635,25777,0.5,87,544,2.002
749,1.749,26635,25548,0.1,88,544,2.002
750,1.749,26635,25237,0.1,88,544,2.002
751,1.749,26635,24693,0.05,88,544,2.002
752,1.749,26635,24730,0.35,88,544,2.002
753,1.765,26635,25038,0.35,88,544,2.002
754,1.765,26635,25398,0.35,88,544,2.002
755,1.765,26635,25353,0.05,87,544,2.002
756,1.765,26635,25903,0.05,88,544,2.002
757,1.765,26635,25655,0.2,88,544,2.002
758,1.765,26635,25514,0.35,88,544,2.002
759,1.765,26635,25049,0.35,88,544,2.002
760,1.765,26635,24836,0.5,87,544,2.002
761,1.765,26635,25968,0.5,87,544,2.002
762,1.765,26635,25534,0.35,88,544,2.002
763,1.765,26635,25397,0.05,88,544,2.002
764,1.78,26635,25582,0.1,87,544,2.002
765,1.78,26635,25258,0.1,88,544,2.002
766,1.78,26635,24932,0.05,88,544,2.002
767,1.78,26635,24763,0.2,87,544,2.002
768,1.78,26635,25668,0.2,88,544,2.002
769,1.78,26635,24965,0.5,87,544,2.002
770,1.78,26635,25841,0.5,88,544,2.002
771,1.78,26635,24824,0.1,88,544,2.002
772,1.78,26635,25907,0.5,88,544,2.002
773,1.78,26635,24636,0.05,88,544,2.002
774,1.78,26635,25450,0.5,87,544,2.002
775,1.78,26635,24778,0.05,88,544,2.002
776,1.795,26635,25391,0.35,88,544,2.002
777,1.796,26635,25661,0.05,88,544,2.002
778,1.801,26635,25419,0.05,88,544,2.002
779,1.801,26635,25071,0.05,88,544,2.002
780,1.801,26635,25348,0.5,87,544,2.002
781,1.801,26635,24652,0.1,88,544,2.002
782,1.801,26635,25474,0.35,88,544,2.002
783,1.801,26635,25266,0.1,87,544,2.002
784,1.801,26635,25133,0.05,87,544,2.002
785,1.801,26635,25447,0.5,87,544,2.002
786,1.811,26635,24489,0.1,88,544,2.002
787,1.812,26635,24914,0.05,87,544,2.002
788,1.812,26635,25601,0.35,88,544,2.002
789,1.816,26635,24556,0.2,88,544,2.002
790,1.818,26635,25520,0.5,87,544,2.002
791,1.818,26635,25047,0.1,88,544,2.002
792,1.818,26635,25276,0.2,88,544,2.002
793,1.818,26635,25315,0.5,87,544,2.002
794,1.825,26635,25550,0.5,88,544,2.002
795,1.829,26635,25931,0.2,88,544,2.002
796,1.829,26635,24224,0.1,88,544,2.002
797,1.829,26635,25773,0.5,88,544,2.002
798,1.829,26635,25338,0.05,88,544,2.002
799,1.829,26635,24674,0.2,87,544,2.002
800,1.829,26635,24987,0.5,88,544,2.002
801,1.829,26635,25351,0.5,87,544,2.002
802,1.829,26635,25856,0.5,88,544,2.002
803,1.829,26635,24989,0.35,88,544,2.002
804,1.846,26635,24897,0.5,88,544,2.002
805,1.847,26635,25392,0.05,87,544,2.002
806,1.847,26635,25283,0.1,88,544,2.002
807,1.847,26635,25406,0.2,88,544,2.002
808,1.847,26635,25785,0.05,88,544,2.002
809,1.847,26635,24389,0.1,88,544,2.002
810,1.854,26635,25031,0.35,87,544,2.002
811,1.854,26635,25832,0.5,87,544,2.002
812,1.854,26635,25276,0.2,88,544,2.002
813,1.854,26635,26150,0.35,88,544,2.002
814,1.859,26635,24981,0.05,88,544,2.002
815,1.862,26635,24636,0.1,88,544,2.002
816,1.863,26635,24917,0.1,88,544,2.002
817,1.865,26635,25008,0.35,87,544,2.002
818,1.866,26635,26429,0.5,87,544,2.002
819,1.868,26635,24746,0.1,88,544,2.002
820,1.87,26635,25152,0.2,88,544,2.002
821,1.871,26635,24956,0.1,87,544,2.002
822,1.871,26635,24848,0.05,87,544,2.002
823,1.871,26635,24882,0.05,88,544,2.002
824,1.875,26635,25597,0.35,88,544,2.002
825,1.877,26635,24776,0.35,88,544,2.002
826,1.879,26635,24885,0.05,88,544,2.002
827,1.88,26635,25351,0.35,87,544,2.002
828,1.882,26635,25714,0.05,87,544,2.002
829,1.882,26635,25425,0.2,88,544,2.002
830,1.884,26635,24382,0.1,88,544,2.002
831,1.889,26635,24957,0.2,88,544,2.002
832,1.889,26635,25271,0.1,87,544,2.002
833,1.889,26635,25917,0.5,87,544,2.002
834,1.889,26635,26411,0.05,88,544,2.002
835,1.895,26635,25126,0.2,87,544,2.002
836,1.896,26635,24799,0.2,87,544,2.002
837,1.896,26635,24766,0.35,87,544,2.002
838,1.896,26635,24492,0.1,88,544,2.002
839,1.896,26635,25293,0.1,88,544,2.002
840,1.896,26635,25419,0.05,88,544,2.002
841,1.903,26635,25623,0.1,87,544,2.002
842,1.903,26635,24509,0.05,88,544,2.002
843,1.903,26635,24762,0.2,88,544,2.002
844,1.903,26635,25879,0.2,88,544,2.002
845,1.903,26635,25374,0.35,88,544,2.002
846,1.903,26635,25133,0.05,87,544,2.002
847,1.911,26635,25175,0.35,87,544,2.002
848,1.913,26635,24830,0.2,88,544,2.002
849,1.914,26635,25401,0.5,88,544,2.002
850,1.916,26635,24693,0.35,86,544,2.002
851,1.917,26635,25010,0.35,88,544,2.002
852,1.919,26635,25284,0.35,86,544,2.002
853,1.92,26635,25783,0.5,87,544,2.002
854,1.921,26635,24841,0.1,88,544,2.002
855,1.923,26635,25313,0.2,88,544,2.002
856,1.929,26635,25541,0.05,88,544,2.002
857,1.93,26635,25404,0.35,88,544,2.002
858,1.932,26635,24629,0.1,87,544,2.002
859,1.934,26635,25507,0.35,87,544,2.002
860,1.934,26635,25103,0.1,88,544,2.002
861,1.934,26635,26204,0.5,88,544,2.002
862,1.934,26635,25553,0.35,88,544,2.002
863,1.939,26635,25388,0.05,88,544,2.002
864,1.941,26635,24149,0.2,88,544,2.002
865,1.941,26635,24694,0.1,88,544,2.002
866,1.941,26635,25176,0.35,87,544,2.002
867,1.941,26635,25122,0.35,88,544,2.002
868,1.947,26635,25066,0.2,87,544,2.002
869,1.949,26635,25448,0.05,88,544,2.002
870,1.95,26635,25262,0.35,88,544,2.002
871,1.952,26635,25883,0.5,87,544,2.002
872,1.952,26635,25053,0.05,88,544,2.002
873,1.952,26635,25566,0.05,88,544,2.002
874,1.952,26635,25372,0.5,88,544,2.002
875,1.952,26635,24821,0.05,87,544,2.002
876,1.952,26635,24851,0.2,88,544,2.002
877,1.952,26635,25251,0.1,88,544,2.002
878,1.962,26635,26308,0.5,88,544,2.002
879,1.965,26635,25683,0.5,88,544,2.002
880,1.968,26635,25570,0.5,87,544,2.002
881,1.97,26635,25187,0.1,88,544,2.002
882,1.976,26635,25072,0.5,87,544,2.002
883,1.976,26635,25152,0.1,87,544,2.002
884,1.98,26635,25809,0.5,88,544,2.002
885,1.981,26635,25158,0.2,88,544,2.002
886,1.983,26635,24748,0.1,88,544,2.002
887,1.985,26635,25665,0.5,88,544,2.002
888,1.987,26635,25107,0.2,88,544,2.002
889,1.989,26635,25285,0.05,88,544,2.002
890,1.99,26635,24659,0.5,87,544,2.002
891,1.991,26635,25867,0.5,87,544,2.002
892,1.993,26635,25203,0.1,87,544,2.002
893,1.995,26635,25165,0.1,87,544,2.002
894,1.997,26635,24605,0.5,87,544,2.002
895,1.998,26635,24371,0.2,88,544,2.002
896,2.0,26635,24666,0.05,88,544,2.002
897,2.001,26635,24958,0.05,88,544,2.002
898,2.003,26635,25628,0.5,87,544,2.002
899,2.005,26635,24839,0.1,87,544,2.002
900,2.006,26635,24783,0.35,87,544,2.002
901,2.008,26635,25325,0.5,88,544,2.002
902,2.01,26635,25842,0.5,88,544,2.002
903,2.012,26635,25461,0.35,88,544,2.002
904,2.014,26635,24903,0.5,87,544,2.002
905,2.015,26635,25811,0.2,87,544,2.002
906,2.017,26635,25089,0.5,88,544,2.002
907,2.021,26635,24950,0.2,88,544,2.002
908,2.022,26635,25661,0.05,88,544,2.002
909,2.023,26635,24649,0.2,87,544,2.002
910,2.025,26635,25454,0.05,88,544,2.002
911,2.027,26635,25134,0.2,88,544,2.002
912,2.029,26635,24570,0.35,88,544,2.002
913,2.032,26635,24965,0.2,88,544,2.002
914,2.034,26635,24915,0.1,88,544,2.002
915,2.036,26635,25652,0.5,88,544,2.002
916,2.037,26635,24964,0.35,88,544,2.002
917,2.039,26635,25305,0.35,88,544,2.002
918,2.04,26635,24575,0.1,88,544,2.002
919,2.042,26635,25731,0.5,87,544,2.002
920,2.044,26635,25422,0.5,88,544,2.002
921,2.046,26635,25711,0.5,88,544,2.002
922,2.048,26635,24770,0.35,87,544,2.002
923,2.05,26635,26543,0.05,88,544,2.002
924,2.051,26635,25092,0.5,87,544,2.002
925,2.052,26635,24729,0.05,87,544,2.002
926,2.053,26635,24945,0.05,88,544,2.002
927,2.056,26635,25299,0.2,88,544,2.002
928,2.058,26635,24799,0.05,88,544,2.002
929,2.061,26635,25156,0.2,87,544,2.002
930,2.062,26635,24486,0.1,88,544,2.002
931,2.065,26635,24932,0.5,87,544,2.002
932,2.068,26635,25594,0.5,88,544,2.002
933,2.074,26635,25686,0.2,87,544,2.002
934,2.076,26635,25159,0.05,88,544,2.002
935,2.077,26635,25035,0.05,88,544,2.002
936,2.078,26635,24564,0.05,87,544,2.002
937,2.081,26635,25325,0.5,87,544,2.002
938,2.083,26635,24515,0.5,88,544,2.002
939,2.084,26635,25025,0.35,88,544,2.002
940,2.086,26635,25571,0.05,88,544,2.002
941,2.087,26635,25214,0.05,87,544,2.002
942,2.089,26635,25455,0.5,88,544,2.002
943,2.09,26635,24727,0.5,87,544,2.002
944,2.091,26635,25348,0.05,87,544,2.002
945,2.092,26635,24654,0.05,87,544,2.002
946,2.094,26635,26389,0.2,88,544,2.002
947,2.095,26635,25376,0.1,87,544,2.002
948,2.097,26635,24623,0.2,88,544,2.002
949,2.098,26635,25958,0.1,88,544,2.002
950,2.099,26635,26190,0.5,87,544,2.002
951,2.101,26635,24966,0.5,87,544,2.002
952,2.102,26635,25015,0.2,87,544,2.002
953,2.104,26635,25647,0.2,88,544,2.002
954,2.106,26635,25636,0.5,88,544,2.002
955,2.107,26635,25648,0.35,87,544,2.002
956,2.108,26635,24569,0.05,88,544,2.002
957,2.111,26635,25035,0.1,88,544,2.002
958,2.115,26635,25659,0.35,87,544,2.002
959,2.116,26635,24880,0.1,88,544,2.002
960,2.119,26635,25210,0.1,88,544,2.002
961,2.12,26635,25115,0.5,88,544,2.002
962,2.121,26635,25125,0.35,87,544,2.002
963,2.123,26635,24588,0.05,88,544,2.002
964,2.124,26635,24521,0.2,88,544,2.002
965,2.125,26635,24848,0.05,87,544,2.002
966,2.126,26635,25064,0.5,87,544,2.002
967,2.128,26635,25563,0.35,88,544,2.002
968,2.128,26635,24654,0.05,87,544,2.002
969,2.13,26635,25048,0.1,87,544,2.002
970,2.13,26635,24995,0.1,87,544,2.002
971,2.132,26635,25008,0.2,88,544,2.002
972,2.133,26635,24875,0.35,87,544,2.002
973,2.134,26635,25985,0.05,88,544,2.002
974,2.136,26635,26095,0.05,88,544,2.002
975,2.138,26635,25250,0.2,87,544,2.002
976,2.139,26635,25436,0.5,87,544,2.002
977,2.141,26635,25224,0.35,88,544,2.002
978,2.142,26635,24930,0.1,88,544,2.002
979,2.143,26635,25102,0.1,88,544,2.002
980,2.145,26635,25719,0.05,88,544,2.002
981,2.147,26635,25166,0.2,87,544,2.002
982,2.147,26635,24909,0.1,88,544,2.002
983,2.149,26635,25201,0.05,88,544,2.002
984,2.15,26635,24655,0.2,88,544,2.002
985,2.154,26635,24523,0.2,87,544,2.002
986,2.156,26635,25039,0.2,87,544,2.002
987,2.157,26635,25071,0.1,88,544,2.002
988,2.158,26635,24855,0.35,88,544,2.002
989,2.16,26635,25028,0.2,87,544,2.002
990,2.161,26635,25246,0.2,87,544,2.002
991,2.162,26635,25077,0.5,87,544,2.002
992,2.164,26635,25311,0.35,87,544,2.002
993,2.165,26635,24791,0.2,87,544,2.002
994,2.166,26635,25798,0.35,86,544,2.002
995,2.166,26635,24917,0.2,88,544,2.002
996,2.169,26635,24669,0.05,88,544,2.002
997,2.169,26635,25586,0.2,88,544,2.002
998,2.169,26635,25432,0.5,87,544,2.002
999,2.169,26635,25598,0.1,88,544,2.002
1000,2.174,26635,24634,0.1,87,544,2.002
1001,2.174,26635,24906,0.05,88,544,2.002
1002,2.174,26635,25393,0.35,88,544,2.002
1003,2.178,26635,24972,0.5,88,544,2.002
1004,2.181,26635,25421,0.35,88,544,2.002
1005,2.181,26635,25083,0.5,87,544,2.002
1006,2.184,26635,25415,0.35,88,544,2.002
1007,2.184,26635,25355,0.35,87,544,2.002
1008,2.184,26635,25132,0.1,88,544,2.002
1009,2.187,26635,25675,0.35,88,544,2.002
1010,2.187,26635,25299,0.2,87,544,2.002
1011,2.187,26635,24451,0.1,88,544,2.002
1012,2.187,26635,25133,0.1,88,544,2.002
1013,2.195,26635,24521,0.05,88,544,2.002
1014,2.196,26635,24155,0.05,87,544,2.002
1015,2.199,26635,26178,0.5,88,544,2.002
1016,2.199,26635,25322,0.05,88,544,2.002
1017,2.201,26635,24486,0.1,88,544,2.002
1018,2.201,26635,24523,0.1,87,544,2.002
1019,2.201,26635,25019,0.1,87,544,2.002
1020,2.205,26635,24654,0.05,87,544,2.002
1021,2.205,26635,25183,0.05,88,544,2.002
1022,2.205,26635,26015,0.2,88,544,2.002
1023,2.205,26635,25827,0.2,88,544,2.002
1024,2.21,26635,25365,0.35,88,544,2.002
1025,2.212,26635,25590,0.35,88,544,2.002
1026,2.213,26635,25078,0.5,88,544,2.002
1027,2.214,26635,25635,0.1,88,544,2.002
1028,2.216,26635,25902,0.5,88,544,2.002
1029,2.217,26635,24983,0.05,87,544,2.002
1030,2.219,26635,24871,0.05,88,544,2.002
1031,2.219,26635,25477,0.5,88,544,2.002
1032,2.221,26635,25419,0.5,87,544,2.002
1033,2.224,26635,24627,0.1,88,544,2.002
1034,2.224,26635,24919,0.2,88,544,2.002
1035,2.226,26635,25197,0.5,88,544,2.002
1036,2.231,26635,24681,0.35,88,544,2.002
1037,2.232,26635,24982,0.1,88,544,2.002
1038,2.234,26635,25385,0.35,87,544,2.002
1039,2.236,26635,24751,0.5,87,544,2.002
1040,2.236,26635,25036,0.35,88,544,2.002
1041,2.236,26635,24877,0.05,88,544,2.002
1042,2.236,26635,25272,0.05,88,544,2.002
1043,2.241,26635,24928,0.2,88,544,2.002
1044,2.242,26635,24850,0.05,88,544,2.002
1045,2.242,26635,24974,0.2,88,544,2.002
1046,2.245,26635,25881,0.2,87,544,2.002
1047,2.247,26635,25366,0.35,88,544,2.002
1048,2.248,26635,25036,0.2,87,544,2.002
1049,2.249,26635,24820,0.1,87,544,2.002
1050,2.25,26635,24788,0.2,88,544,2.002
1051,2.254,26635,25738,0.5,87,544,2.002
1052,2.255,26635,24988,0.5,87,544,2.002
1053,2.257,26635,25266,0.35,88,544,2.002
1054,2.257,26635,25303,0.2,88,544,2.002
1055,2.261,26635,25335,0.35,88,544,2.002
1056,2.263,26635,24780,0.05,88,544,2.002
1057,2.263,26635,25528,0.5,87,544,2.002
1058,2.265,26635,25053,0.5,88,544,2.002
1059,2.265,26635,25422,0.05,88,544,2.002
1060,2.265,26635,24397,0.1,88,544,2.002
1061,2.268,26635,25318,0.35,87,544,2.002
1062,2.268,26635,24693,0.05,88,544,2.002
1063,2.268,26635,25505,0.2,88,544,2.002
1064,2.276,26635,25652,0.5,87,544,2.002
1065,2.276,26635,24752,0.05,88,544,2.002
1066,2.276,26635,24749,0.05,88,544,2.002
1067,2.279,26635,25494,0.5,87,544,2.002
1068,2.28,26635,25226,0.05,88,544,2.002
1069,2.28,26635,25301,0.35,88,544,2.002
1070,2.283,26635,25612,0.2,87,544,2.002
1071,2.284,26635,25245,0.1,88,544,2.002
1072,2.284,26635,25245,0.05,87,544,2.002
1073,2.284,26635,25143,0.35,86,544,2.002
1074,2.284,26635,24660,0.1,88,544,2.002
1075,2.284,26635,25454,0.5,87,544,2.002
1076,2.29,26635,25633,0.1,88,544,2.002
1077,2.29,26635,26508,0.05,88,544,2.002
1078,2.29,26635,25786,0.05,88,544,2.002
1079,2.29,26635,23864,0.35,87,544,2.002
1080,2.295,26635,25236,0.1,88,544,2.002
1081,2.296,26635,25716,0.35,87,544,2.002
1082,2.297,26635,25033,0.35,87,544,2.002
1083,2.299,26635,24891,0.35,87,544,2.002
1084,2.299,26635,24647,0.1,88,544,2.002
1085,2.299,26635,24864,0.2,88,544,2.002
1086,2.299,26635,25545,0.5,87,544,2.002
1087,2.303,26635,25337,0.5,88,544,2.002
1088,2.307,26635,24837,0.1,88,544,2.002
1089,2.309,26635,24970,0.2,88,544,2.002
1090,2.309,26635,24620,0.1,87,544,2.002
1091,2.311,26635,25098,0.2,87,544,2.002
1092,2.313,26635,25345,0.2,87,544,2.002
1093,2.315,26635,24964,0.05,88,544,2.002
1094,2.316,26635,24693,0.05,88,544,2.002
1095,2.316,26635,24739,0.2,87,544,2.002
1096,2.316,26635,25338,0.35,88,544,2.002
1097,2.316,26635,24970,0.35,88,544,2.002
1098,2.316,26635,25370,0.2,88,544,2.002
1099,2.316,26635,25022,0.35,87,544,2.002
1100,2.316,26635,25332,0.05,87,544,2.002
1101,2.326,26635,24951,0.05,88,544,2.002
1102,2.326,26635,25109,0.35,87,544,2.002
1103,2.327,26635,24852,0.05,88,544,2.002
1104,2.329,26635,24897,0.35,87,544,2.002
1105,2.329,26635,24514,0.05,87,544,2.002
1106,2.331,26635,24977,0.35,88,544,2.002
1107,2.332,26635,24874,0.1,88,544,2.002
1108,2.334,26635,26033,0.35,88,544,2.002
1109,2.334,26635,24848,0.05,87,544,2.002
1110,2.334,26635,24498,0.1,88,544,2.002
1111,2.337,26635,25734,0.35,88,544,2.002
1112,2.337,26635,25328,0.5,87,544,2.002
1113,2.34,26635,25272,0.2,88,544,2.002
1114,2.344,26635,24654,0.1,87,544,2.002
1115,2.345,26635,25537,0.2,88,544,2.002
1116,2.347,26635,24826,0.35,87,544,2.002
1117,2.347,26635,24865,0.35,88,544,2.002
1118,2.348,26635,25164,0.1,88,544,2.002
1119,2.35,26635,24634,0.2,87,544,2.002
1120,2.351,26635,25750,0.35,88,544,2.002
1121,2.351,26635,25038,0.1,87,544,2.002
1122,2.351,26635,24764,0.2,87,544,2.002
1123,2.354,26635,25711,0.1,87,544,2.002
1124,2.354,26635,25789,0.35,88,544,2.002
1125,2.354,26635,24605,0.1,88,544,2.002
1126,2.354,26635,24433,0.05,88,544,2.002
1127,2.354,26635,25557,0.2,88,544,2.002
1128,2.354,26635,25333,0.05,87,544,2.002
1129,2.361,26635,25196,0.5,88,544,2.002
1130,2.363,26635,25485,0.5,87,544,2.002
1131,2.365,26635,24758,0.35,87,544,2.002
1132,2.365,26635,25261,0.1,88,544,2.002
1133,2.365,26635,24978,0.35,87,544,2.002
1134,2.365,26635,24782,0.1,88,544,2.002
1135,2.365,26635,25011,0.05,87,544,2.002
1136,2.365,26635,25260,0.5,87,544,2.002
1137,2.375,26635,24437,0.05,87,544,2.002
1138,2.377,26635,26564,0.05,88,544,2.002
1139,2.378,26635,25272,0.05,88,544,2.002
1140,2.382,26635,25301,0.35,88,544,2.002
1141,2.382,26635,25175,0.1,87,544,2.002
1142,2.382,26635,26454,0.5,88,544,2.002
1143,2.382,26635,25294,0.2,87,544,2.002
