iter,elapsed_s,best_obj,gap_abs,gap_pct,p_alpha_0.05,p_alpha_0.1,p_alpha_0.2,p_alpha_0.35,p_alpha_0.5
13857,18.495,26824,355,1.306,0.199461,0.198895,0.199473,0.200612,0.201559
13858,18.497,26824,355,1.306,0.199461,0.198895,0.199473,0.200612,0.201559
13859,18.497,26824,355,1.306,0.199462,0.198896,0.199473,0.200612,0.201558
13860,18.499,26824,355,1.306,0.199462,0.198894,0.199473,0.200612,0.201558
13861,18.501,26824,355,1.306,0.199462,0.198894,0.199473,0.200612,0.201558
13862,18.501,26824,355,1.306,0.199462,0.198895,0.199474,0.200613,0.201557
13863,18.503,26824,355,1.306,0.199463,0.198895,0.199474,0.200612,0.201557
13864,18.503,26824,355,1.306,0.199463,0.198895,0.199474,0.200611,0.201557
13865,18.503,26824,355,1.306,0.199463,0.198895,0.199474,0.200611,0.201557
13866,18.505,26824,355,1.306,0.199463,0.198895,0.199474,0.20061,0.201557
13867,18.505,26824,355,1.306,0.199463,0.198896,0.199473,0.200611,0.201558
13868,18.507,26824,355,1.306,0.199464,0.198896,0.199473,0.200611,0.201557
13869,18.509,26824,355,1.306,0.199464,0.198896,0.199473,0.200611,0.201558
13870,18.509,26824,355,1.306,0.199464,0.198896,0.199472,0.200611,0.201558
13871,18.511,26824,355,1.306,0.199464,0.198896,0.199471,0.200611,0.201558
13872,18.511,26824,355,1.306,0.199463,0.198896,0.199473,0.20061,0.201557
13873,18.513,26824,355,1.306,0.199463,0.198895,0.199473,0.20061,0.201558
13874,18.513,26824,355,1.306,0.199463,0.198895,0.199473,0.20061,0.201558
13875,18.515,26824,355,1.306,0.199463,0.198895,0.199473,0.200611,0.201558
13876,18.515,26824,355,1.306,0.199463,0.198895,0.199474,0.200611,0.201557
13877,18.517,26824,355,1.306,0.199462,0.198896,0.199474,0.200611,0.201557
13878,18.517,26824,355,1.306,0.199462,0.198896,0.199474,0.20061,0.201557
13879,18.519,26824,355,1.306,0.199462,0.198895,0.199475,0.200611,0.201557
13880,18.521,26824,355,1.306,0.199463,0.198895,0.199475,0.20061,0.201557
13881,18.521,26824,355,1.306,0.199463,0.198895,0.199475,0.20061,0.201557
13882,18.523,26824,355,1.306,0.199463,0.198895,0.199475,0.20061,0.201556
13883,18.523,26824,355,1.306,0.199463,0.198896,0.199474,0.200611,0.201557
13884,18.525,26824,355,1.306,0.199463,0.198897,0.199474,0.20061,0.201556
13885,18.525,26824,355,1.306,0.199463,0.198897,0.199474,0.20061,0.201556
13886,18.527,26824,355,1.306,0.199463,0.198897,0.199474,0.20061,0.201556
13887,18.527,26824,355,1.306,0.199464,0.198897,0.199474,0.20061,0.201556
13888,18.529,26824,355,1.306,0.199463,0.198896,0.199473,0.200612,0.201556
13889,18.529,26824,355,1.306,0.199464,0.198897,0.199474,0.20061,0.201556
13890,18.531,26824,355,1.306,0.199465,0.198896,0.199473,0.20061,0.201556
13891,18.531,26824,355,1.306,0.199465,0.198896,0.199475,0.200609,0.201555
13892,18.531,26824,355,1.306,0.199465,0.198896,0.199475,0.200608,0.201555
13893,18.533,26824,355,1.306,0.199465,0.198895,0.199474,0.200611,0.201555
13894,18.533,26824,355,1.306,0.199466,0.198895,0.199474,0.200611,0.201554
13895,18.535,26824,355,1.306,0.199466,0.198895,0.199474,0.200611,0.201554
13896,18.535,26824,355,1.306,0.199466,0.198895,0.199475,0.200611,0.201554
13897,18.537,26824,355,1.306,0.199466,0.198896,0.199474,0.20061,0.201553
13898,18.537,26824,355,1.306,0.199465,0.198899,0.199474,0.20061,0.201553
13899,18.539,26824,355,1.306,0.199466,0.198897,0.199474,0.20061,0.201553
13900,18.541,26824,355,1.306,0.199465,0.198897,0.199474,0.200612,0.201553
13901,18.541,26824,355,1.306,0.199465,0.198896,0.199474,0.200612,0.201553
13902,18.542,26824,355,1.306,0.199465,0.198896,0.199473,0.200612,0.201553
13903,18.542,26824,355,1.306,0.199465,0.198896,0.199475,0.200612,0.201553
13904,18.544,26824,355,1.306,0.199465,0.198896,0.199475,0.200612,0.201552
13905,18.546,26824,355,1.306,0.199465,0.198896,0.199475,0.200611,0.201553
13906,18.548,26824,355,1.306,0.199465,0.198896,0.199475,0.200611,0.201553
13907,18.548,26824,355,1.306,0.199465,0.198896,0.199475,0.200611,0.201553
13908,18.55,26824,355,1.306,0.199465,0.198896,0.199475,0.200611,0.201553
13909,18.55,26824,355,1.306,0.199465,0.198896,0.199475,0.20061,0.201555
13910,18.55,26824,355,1.306,0.199465,0.198896,0.199475,0.20061,0.201555
13911,18.55,26824,355,1.306,0.199465,0.198896,0.199474,0.200611,0.201554
13912,18.55,26824,355,1.306,0.199465,0.198896,0.199475,0.20061,0.201555
13913,18.55,26824,355,1.306,0.199465,0.198896,0.199475,0.20061,0.201554
13914,18.55,26824,355,1.306,0.199464,0.198896,0.199475,0.200611,0.201554
13915,18.558,26824,355,1.306,0.199464,0.198895,0.199475,0.200611,0.201555
13916,18.558,26824,355,1.306,0.199464,0.198894,0.199475,0.200611,0.201555
13917,18.558,26824,355,1.306,0.199465,0.198894,0.199474,0.200611,0.201555
13918,18.562,26824,355,1.306,0.199464,0.198894,0.199474,0.200611,0.201557
13919,18.562,26824,355,1.306,0.199464,0.198894,0.199474,0.200611,0.201557
13920,18.562,26824,355,1.306,0.199464,0.198894,0.199474,0.200611,0.201558
13921,18.564,26824,355,1.306,0.199464,0.198894,0.199474,0.200611,0.201558
13922,18.564,26824,355,1.306,0.199464,0.198893,0.199475,0.20061,0.201558
13923,18.566,26824,355,1.306,0.199463,0.198893,0.199474,0.20061,0.201559
13924,18.566,26824,355,1.306,0.199463,0.198892,0.199475,0.20061,0.20156
13925,18.568,26824,355,1.306,0.199463,0.198893,0.199474,0.20061,0.201559
13926,18.568,26824,355,1.306,0.199463,0.198893,0.199474,0.20061,0.20156
13927,18.57,26824,355,1.306,0.199463,0.198893,0.199474,0.20061,0.20156
13928,18.57,26824,355,1.306,0.199463,0.198892,0.199474,0.200609,0.201561
13929,18.572,26824,355,1.306,0.199461,0.198893,0.199474,0.20061,0.201562
13930,18.572,26824,355,1.306,0.199461,0.198893,0.199474,0.20061,0.201562
13931,18.574,26824,355,1.306,0.199461,0.198893,0.199475,0.20061,0.201562
13932,18.574,26824,355,1.306,0.199461,0.198893,0.199474,0.200611,0.201562
13933,18.574,26824,355,1.306,0.199461,0.198892,0.199475,0.200611,0.201562
13934,18.576,26824,355,1.306,0.199461,0.198892,0.199475,0.200611,0.201562
13935,18.576,26824,355,1.306,0.19946,0.198892,0.199475,0.200611,0.201562
13936,18.578,26824,355,1.306,0.19946,0.198892,0.199475,0.200611,0.201562
13937,18.581,26824,355,1.306,0.199463,0.198891,0.199474,0.20061,0.201561
13938,18.581,26824,355,1.306,0.199464,0.198891,0.199474,0.20061,0.201561
13939,18.581,26824,355,1.306,0.199464,0.198891,0.199473,0.20061,0.201561
13940,18.583,26824,355,1.306,0.199464,0.198891,0.199474,0.200611,0.20156
13941,18.583,26824,355,1.306,0.199465,0.198892,0.199474,0.200611,0.201559
13942,18.585,26824,355,1.306,0.199464,0.198891,0.199473,0.20061,0.201561
13943,18.587,26824,355,1.306,0.199464,0.19889,0.199474,0.200611,0.201561
13944,18.587,26824,355,1.306,0.199464,0.19889,0.199474,0.200611,0.201561
13945,18.589,26824,355,1.306,0.199464,0.19889,0.199474,0.200611,0.201561
13946,18.59,26824,355,1.306,0.199465,0.19889,0.199474,0.20061,0.201561
13947,18.59,26824,355,1.306,0.199464,0.19889,0.199474,0.200612,0.201561
13948,18.593,26824,355,1.306,0.199464,0.19889,0.199474,0.200612,0.201561
13949,18.594,26824,355,1.306,0.199464,0.19889,0.199474,0.200612,0.201561
13950,18.595,26824,355,1.306,0.199463,0.19889,0.199474,0.200612,0.201561
13951,18.596,26824,355,1.306,0.199463,0.19889,0.199474,0.200612,0.201561
13952,18.597,26824,355,1.306,0.199463,0.19889,0.199474,0.200612,0.201561
13953,18.598,26824,355,1.306,0.199463,0.19889,0.199474,0.200612,0.201561
13954,18.599,26824,355,1.306,0.199463,0.198891,0.199474,0.200611,0.201562
13955,18.6,26824,355,1.306,0.199463,0.19889,0.199474,0.200611,0.201561
13956,18.602,26824,355,1.306,0.199464,0.19889,0.199473,0.200611,0.201561
13957,18.603,26824,355,1.306,0.199464,0.19889,0.199472,0.200612,0.201561
13958,18.603,26824,355,1.306,0.199465,0.198891,0.199473,0.20061,0.201562
13959,18.604,26824,355,1.306,0.199463,0.198891,0.199473,0.20061,0.201562
13960,18.605,26824,355,1.306,0.199463,0.198891,0.199473,0.20061,0.201562
13961,18.606,26824,355,1.306,0.199463,0.198891,0.199472,0.20061,0.201562
13962,18.607,26824,355,1.306,0.199465,0.198891,0.199472,0.20061,0.201562
13963,18.608,26824,355,1.306,0.199465,0.198891,0.199472,0.20061,0.201562
13964,18.609,26824,355,1.306,0.199465,0.19889,0.199472,0.20061,0.201562
13965,18.61,26824,355,1.306,0.199465,0.19889,0.199472,0.20061,0.201562
13966,18.611,26824,355,1.306,0.199465,0.19889,0.199472,0.20061,0.201562
13967,18.612,26824,355,1.306,0.199466,0.19889,0.199472,0.20061,0.201562
13968,18.613,26824,355,1.306,0.199466,0.198889,0.199474,0.20061,0.201562
13969,18.613,26824,355,1.306,0.199466,0.19889,0.199473,0.20061,0.201562
13970,18.614,26824,355,1.306,0.199466,0.198891,0.199472,0.20061,0.201562
13971,18.615,26824,355,1.306,0.199466,0.19889,0.199473,0.20061,0.201562
13972,18.616,26824,355,1.306,0.199467,0.198889,0.199472,0.20061,0.201561
13973,18.617,26824,355,1.306,0.199466,0.19889,0.199473,0.20061,0.201562
13974,18.618,26824,355,1.306,0.199466,0.198891,0.199472,0.20061,0.201561
13975,18.619,26824,355,1.306,0.199466,0.198891,0.199472,0.20061,0.201561
13976,18.62,26824,355,1.306,0.199466,0.198891,0.199472,0.200609,0.201562
13977,18.621,26824,355,1.306,0.199466,0.198891,0.199472,0.200609,0.201563
13978,18.622,26824,355,1.306,0.199466,0.19889,0.199473,0.200608,0.201563
13979,18.623,26824,355,1.306,0.199466,0.198891,0.199473,0.200609,0.201562
13980,18.624,26824,355,1.306,0.199466,0.198889,0.199473,0.200609,0.201562
13981,18.625,26824,355,1.306,0.199466,0.198889,0.199473,0.200609,0.201562
13982,18.626,26824,355,1.306,0.199467,0.19889,0.199472,0.200609,0.201563
13983,18.627,26824,355,1.306,0.199467,0.19889,0.199472,0.20061,0.201562
13984,18.628,26824,355,1.306,0.199467,0.19889,0.199472,0.20061,0.201561
13985,18.628,26824,355,1.306,0.199467,0.19889,0.199472,0.20061,0.201561
13986,18.628,26824,355,1.306,0.199467,0.198889,0.199472,0.200609,0.201563
13987,18.628,26824,355,1.306,0.199466,0.19889,0.199472,0.200609,0.201563
13988,18.628,26824,355,1.306,0.199466,0.19889,0.199472,0.200609,0.201563
13989,18.628,26824,355,1.306,0.199466,0.19889,0.199472,0.20061,0.201562
13990,18.628,26824,355,1.306,0.199466,0.198889,0.199472,0.20061,0.201562
13991,18.628,26824,355,1.306,0.199466,0.198889,0.199472,0.20061,0.201562
13992,18.628,26824,355,1.306,0.199467,0.198889,0.199472,0.20061,0.201562
13993,18.628,26824,355,1.306,0.199467,0.198889,0.199472,0.200609,0.201562
13994,18.628,26824,355,1.306,0.199467,0.198889,0.199473,0.200609,0.201562
13995,18.628,26824,355,1.306,0.199467,0.198889,0.199472,0.200609,0.201563
13996,18.628,26824,355,1.306,0.199467,0.198889,0.199472,0.200609,0.201563
13997,18.628,26824,355,1.306,0.199467,0.19889,0.199472,0.200609,0.201563
13998,18.628,26824,355,1.306,0.199467,0.198889,0.199472,0.200609,0.201563
13999,18.628,26824,355,1.306,0.199467,0.19889,0.199472,0.200608,0.201563
14000,18.644,26824,355,1.306,0.199467,0.19889,0.199472,0.200608,0.201563
14001,18.645,26824,355,1.306,0.199467,0.198889,0.199473,0.200608,0.201563
14002,18.646,26824,355,1.306,0.199467,0.198889,0.199473,0.200608,0.201563
14003,18.647,26824,355,1.306,0.199467,0.198889,0.199473,0.200609,0.201563
14004,18.647,26824,355,1.306,0.199467,0.19889,0.199473,0.200609,0.201561
14005,18.647,26824,355,1.306,0.199467,0.19889,0.199473,0.200609,0.201561
14006,18.649,26824,355,1.306,0.199468,0.198889,0.199473,0.200609,0.201561
14007,18.649,26824,355,1.306,0.199467,0.198889,0.199474,0.200608,0.201561
14008,18.649,26824,355,1.306,0.199467,0.198889,0.199474,0.200608,0.201561
14009,18.649,26824,355,1.306,0.199467,0.198889,0.199474,0.200608,0.201563
14010,18.649,26824,355,1.306,0.199467,0.198888,0.199474,0.200608,0.201563
14011,18.649,26824,355,1.306,0.199467,0.198888,0.199475,0.200609,0.201561
14012,18.649,26824,355,1.306,0.199467,0.198888,0.199475,0.200609,0.201561
14013,18.649,26824,355,1.306,0.199466,0.198888,0.199475,0.200609,0.201562
14014,18.658,26824,355,1.306,0.199467,0.198888,0.199475,0.200609,0.201561
14015,18.658,26824,355,1.306,0.199467,0.198889,0.199475,0.200609,0.201561
14016,18.658,26824,355,1.306,0.199467,0.198889,0.199474,0.200608,0.201561
14017,18.66,26824,355,1.306,0.199467,0.198889,0.199474,0.200608,0.201561
14018,18.661,26824,355,1.306,0.199467,0.198889,0.199475,0.200608,0.201561
14019,18.662,26824,355,1.306,0.199467,0.198889,0.199475,0.200608,0.20156
14020,18.663,26824,355,1.306,0.199466,0.198889,0.199476,0.200608,0.20156
14021,18.664,26824,355,1.306,0.199466,0.198889,0.199475,0.200608,0.20156
14022,18.665,26824,355,1.306,0.199467,0.19889,0.199476,0.200608,0.20156
14023,18.668,26824,355,1.306,0.199466,0.198891,0.199475,0.200608,0.20156
14024,18.669,26824,355,1.306,0.199466,0.198891,0.199475,0.200608,0.20156
14025,18.671,26824,355,1.306,0.199466,0.198891,0.199477,0.200607,0.20156
14026,18.672,26824,355,1.306,0.199466,0.19889,0.199477,0.200607,0.20156
14027,18.673,26824,355,1.306,0.199466,0.19889,0.199477,0.200607,0.201559
14028,18.676,26824,355,1.306,0.199466,0.19889,0.199477,0.200607,0.201559
14029,18.677,26824,355,1.306,0.199467,0.198891,0.199478,0.200606,0.201559
14030,18.678,26824,355,1.306,0.199467,0.198891,0.199478,0.200606,0.201558
14031,18.681,26824,355,1.306,0.199467,0.198891,0.199478,0.200606,0.201559
14032,18.683,26824,355,1.306,0.199467,0.198891,0.199478,0.200605,0.201559
14033,18.684,26824,355,1.306,0.199467,0.198891,0.199478,0.200605,0.201559
14034,18.685,26824,355,1.306,0.199467,0.19889,0.19948,0.200604,0.201558
14035,18.686,26824,355,1.306,0.199467,0.19889,0.19948,0.200605,0.201558
14036,18.686,26824,355,1.306,0.199467,0.198891,0.199481,0.200603,0.201559
14037,18.687,26824,355,1.306,0.199466,0.198891,0.199481,0.200603,0.201559
14038,18.688,26824,355,1.306,0.199466,0.198892,0.199481,0.200603,0.201559
14039,18.689,26824,355,1.306,0.199467,0.198892,0.199481,0.200602,0.201559
14040,18.69,26824,355,1.306,0.199466,0.198892,0.199482,0.200602,0.201559
14041,18.691,26824,355,1.306,0.199466,0.198892,0.199482,0.200602,0.201559
14042,18.692,26824,355,1.306,0.199467,0.198892,0.19948,0.200602,0.201559
14043,18.693,26824,355,1.306,0.199467,0.198892,0.19948,0.200601,0.201559
14044,18.694,26824,355,1.306,0.199467,0.198892,0.19948,0.200601,0.201559
14045,18.695,26824,355,1.306,0.199466,0.198892,0.199481,0.200601,0.201559
14046,18.695,26824,355,1.306,0.199466,0.198894,0.19948,0.200601,0.201559
14047,18.695,26824,355,1.306,0.199465,0.198894,0.199482,0.2006,0.201559
14048,18.695,26824,355,1.306,0.199466,0.198893,0.199482,0.200601,0.201559
14049,18.695,26824,355,1.306,0.199465,0.198894,0.199482,0.2006,0.201558
14050,18.695,26824,355,1.306,0.199466,0.198894,0.199482,0.2006,0.201558
14051,18.695,26824,355,1.306,0.199466,0.198894,0.199482,0.2006,0.201559
14052,18.695,26824,355,1.306,0.199466,0.198894,0.199482,0.2006,0.201558
14053,18.695,26824,355,1.306,0.199466,0.198894,0.199482,0.2006,0.201558
14054,18.695,26824,355,1.306,0.199466,0.198894,0.199482,0.200599,0.201559
14055,18.695,26824,355,1.306,0.199466,0.198894,0.199482,0.200599,0.20156
14056,18.695,26824,355,1.306,0.199465,0.198894,0.199481,0.200599,0.201561
14057,18.695,26824,355,1.306,0.199465,0.198894,0.199481,0.2006,0.20156
14058,18.695,26824,355,1.306,0.199465,0.198894,0.199481,0.2006,0.20156
14059,18.695,26824,355,1.306,0.199465,0.198893,0.199481,0.200601,0.20156
14060,18.695,26824,355,1.306,0.199465,0.198894,0.199481,0.200601,0.201559
14061,18.71,26824,355,1.306,0.199465,0.198894,0.199481,0.200602,0.201558
14062,18.713,26824,355,1.306,0.199465,0.198894,0.199481,0.200602,0.201558
14063,18.713,26824,355,1.306,0.199465,0.198894,0.199481,0.200602,0.201558
14064,18.713,26824,355,1.306,0.199465,0.198894,0.199481,0.200602,0.201558
14065,18.713,26824,355,1.306,0.199465,0.198894,0.199481,0.200603,0.201557
14066,18.713,26824,355,1.306,0.199468,0.198893,0.199481,0.200602,0.201557
14067,18.713,26824,355,1.306,0.199468,0.198893,0.199481,0.200602,0.201557
14068,18.713,26824,355,1.306,0.199468,0.198894,0.199481,0.200601,0.201557
14069,18.713,26824,355,1.306,0.199468,0.198894,0.199481,0.2006,0.201557
14070,18.726,26824,355,1.306,0.199468,0.198894,0.199482,0.200599,0.201557
14071,18.728,26824,355,1.306,0.199468,0.198892,0.199483,0.2006,0.201557
14072,18.728,26824,355,1.306,0.199468,0.198893,0.199483,0.200599,0.201557
14073,18.728,26824,355,1.306,0.199469,0.198892,0.199483,0.200599,0.201558
14074,18.73,26824,355,1.306,0.199468,0.198892,0.199483,0.200599,0.201558
14075,18.73,26824,355,1.306,0.199468,0.198892,0.199483,0.200599,0.201558
14076,18.732,26824,355,1.306,0.199469,0.198892,0.199483,0.200599,0.201557
14077,18.732,26824,355,1.306,0.19947,0.198891,0.199483,0.200599,0.201558
14078,18.734,26824,355,1.306,0.19947,0.198891,0.199482,0.200599,0.201558
14079,18.734,26824,355,1.306,0.199469,0.198891,0.199484,0.200599,0.201558
14080,18.736,26824,355,1.306,0.199469,0.198891,0.199484,0.200599,0.201558
14081,18.736,26824,355,1.306,0.19947,0.198891,0.199484,0.200599,0.201557
14082,18.738,26824,355,1.306,0.19947,0.198891,0.199484,0.200599,0.201557
14083,18.738,26824,355,1.306,0.199469,0.198891,0.199484,0.200599,0.201557
14084,18.74,26824,355,1.306,0.199469,0.198891,0.199483,0.200599,0.201557
14085,18.74,26824,355,1.306,0.199469,0.198891,0.199483,0.200599,0.201557
14086,18.742,26824,355,1.306,0.199469,0.198893,0.199483,0.200599,0.201556
14087,18.742,26824,355,1.306,0.199469,0.198893,0.199483,0.200599,0.201556
14088,18.744,26824,355,1.306,0.199469,0.198893,0.199483,0.200599,0.201556
14089,18.746,26824,355,1.306,0.199469,0.198894,0.199483,0.200599,0.201556
14090,18.746,26824,355,1.306,0.199469,0.198894,0.199483,0.200599,0.201555
14091,18.748,26824,355,1.306,0.199469,0.198894,0.199484,0.200599,0.201555
14092,18.748,26824,355,1.306,0.199469,0.198892,0.199484,0.200599,0.201555
14093,18.75,26824,355,1.306,0.199469,0.198891,0.199484,0.200599,0.201557
14094,18.75,26824,355,1.306,0.199469,0.198891,0.199484,0.200599,0.201557
14095,18.752,26824,355,1.306,0.199468,0.198891,0.199483,0.200601,0.201557
14096,18.752,26824,355,1.306,0.199469,0.198891,0.199484,0.2006,0.201557
14097,18.754,26824,355,1.306,0.199468,0.198891,0.199483,0.200601,0.201557
14098,18.754,26824,355,1.306,0.199469,0.198891,0.199484,0.2006,0.201557
14099,18.756,26824,355,1.306,0.199469,0.19889,0.199484,0.2006,0.201557
14100,18.756,26824,355,1.306,0.199469,0.19889,0.199484,0.2006,0.201557
14101,18.758,26824,355,1.306,0.199469,0.19889,0.199484,0.2006,0.201557
14102,18.759,26824,355,1.306,0.199469,0.198889,0.199483,0.2006,0.201558
14103,18.76,26824,355,1.306,0.199469,0.198889,0.199483,0.2006,0.201558
14104,18.763,26824,355,1.306,0.199469,0.198889,0.199483,0.2006,0.201558
14105,18.763,26824,355,1.306,0.199469,0.198889,0.199484,0.2006,0.201558
14106,18.765,26824,355,1.306,0.199469,0.198889,0.199484,0.2006,0.201558
14107,18.767,26824,355,1.306,0.199469,0.198889,0.199484,0.2006,0.201558
14108,18.769,26824,355,1.306,0.199469,0.19889,0.199484,0.2006,0.201558
14109,18.771,26824,355,1.306,0.199468,0.19889,0.199483,0.200599,0.20156
14110,18.773,26824,355,1.306,0.199468,0.19889,0.199483,0.200599,0.20156
14111,18.774,26824,355,1.306,0.199468,0.19889,0.199483,0.200599,0.20156
14112,18.774,26824,355,1.306,0.199468,0.19889,0.199483,0.200599,0.20156
14113,18.776,26824,355,1.306,0.199468,0.19889,0.199483,0.200599,0.20156
14114,18.778,26824,355,1.306,0.199468,0.19889,0.199483,0.200599,0.20156
14115,18.78,26824,355,1.306,0.199468,0.198889,0.199482,0.200601,0.201559
14116,18.78,26824,355,1.306,0.199467,0.19889,0.199483,0.200601,0.20156
14117,18.78,26824,355,1.306,0.199467,0.198889,0.199482,0.200601,0.20156
14118,18.78,26824,355,1.306,0.199467,0.19889,0.199482,0.200601,0.20156
14119,18.78,26824,355,1.306,0.199466,0.19889,0.199483,0.200601,0.20156
14120,18.78,26824,355,1.306,0.199467,0.19889,0.199483,0.200602,0.201559
14121,18.78,26824,355,1.306,0.199466,0.19889,0.199482,0.200601,0.20156
14122,18.78,26824,355,1.306,0.199466,0.198889,0.199482,0.200601,0.201562
14123,18.78,26824,355,1.306,0.199466,0.198889,0.199482,0.200601,0.201562
14124,18.789,26824,355,1.306,0.199466,0.19889,0.199482,0.2006,0.201562
14125,18.789,26824,355,1.306,0.199466,0.19889,0.199482,0.2006,0.201562
14126,18.791,26824,355,1.306,0.199466,0.19889,0.199482,0.200601,0.201562
14127,18.791,26824,355,1.306,0.199466,0.19889,0.199481,0.200601,0.201562
14128,18.791,26824,355,1.306,0.199465,0.19889,0.199482,0.200601,0.201562
14129,18.791,26824,355,1.306,0.199464,0.19889,0.199482,0.200601,0.201562
14130,18.791,26824,355,1.306,0.199465,0.19889,0.199483,0.200601,0.201561
14131,18.791,26824,355,1.306,0.199464,0.198892,0.199482,0.200601,0.201561
14132,18.791,26824,355,1.306,0.199464,0.198892,0.199482,0.200601,0.201561
